ano,edicao,cidade_sede,pais,delegacao,equipe,id_atleta,nome_atleta,sexo,idade,altura,peso,esporte,evento,medalha
2008,Summer,Beijing,Cuba,CUB,Cuba,105662,Yanelis Rebeca Santos Allegne,F,22,181,69,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Cuba,CUB,Cuba,110453,Yusidey Sili Frmeta,F,23,188,75,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Italy,ITA,Italy,1221,"Taismary ""Tai"" Agero Leiva (-Botteghi)",F,31,175,70,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Italy,ITA,Italy,7708,Jenny Barazza,F,27,188,77,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Italy,ITA,Italy,18207,Paola Cardullo,F,26,159,56,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Italy,ITA,Italy,19334,Nadia Centoni,F,27,182,63,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Italy,ITA,Italy,23863,Paola Croce,F,30,167,52,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Italy,ITA,Italy,35037,Francesca Ferretti,F,24,180,70,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Italy,ITA,Italy,40460,Simona Gioli,F,30,185,70,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Italy,ITA,Italy,43692,Martina Guiggi,F,24,187,80,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Italy,ITA,Italy,70885,Eleonora Lo Bianco,F,28,171,67,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Italy,ITA,Italy,89623,Serena Ortolani,F,21,187,63,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Italy,ITA,Italy,94586,Francesca Piccinini,F,29,184,71,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Italy,ITA,Italy,108149,Manuela Secolo,F,31,180,70,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Japan,JPN,Japan,4801,Erika Araki,F,24,186,78,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Japan,JPN,Japan,57269,Miyuki Kano,F,31,174,65,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Japan,JPN,Japan,58167,Yuki Kawai,F,18,168,63,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Japan,JPN,Japan,60420,Saori Kimura,F,21,185,65,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Japan,JPN,Japan,65129,Megumi Kurihara,F,24,186,69,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Japan,JPN,Japan,89100,Kanako Omura,F,31,184,70,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Japan,JPN,Japan,104576,Yuka Sakurai,F,33,167,63,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Japan,JPN,Japan,105504,Yuko Sano,F,29,159,53,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Japan,JPN,Japan,116238,Sachiko Sugiyama,F,28,184,66,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Japan,JPN,Japan,117867,Asako Tajimi,F,36,180,70,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Japan,JPN,Japan,117928,Miyuki Takahashi,F,29,170,65,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Japan,JPN,Japan,118036,Yoshie Takeshita (-Egusa),F,30,159,53,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Kazakhstan,KAZ,Kazakhstan,33587,Yelena Ezau,F,25,175,55,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Kazakhstan,KAZ,Kazakhstan,43350,Olga Grushko,F,32,180,70,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Kazakhstan,KAZ,Kazakhstan,51928,Kseniya Ilyuchshenko,F,29,180,70,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Kazakhstan,KAZ,Kazakhstan,52533,Korina Sergeyevna Ishimtseva,F,24,184,73,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Kazakhstan,KAZ,Kazakhstan,57719,Olga Karpova,F,28,185,64,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Kazakhstan,KAZ,Kazakhstan,65298,Yuliya Nikolayevna Kutsko,F,28,191,74,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Kazakhstan,KAZ,Kazakhstan,76774,Inna Vladimirovna Matveyeva,F,29,186,74,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Kazakhstan,KAZ,Kazakhstan,84587,Olga Vladimirovna Nasedkina,F,25,191,75,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Kazakhstan,KAZ,Kazakhstan,92330,Yelena Vyacheslavovna Pavlova (-Zhitkeyeva),F,29,184,70,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Kazakhstan,KAZ,Kazakhstan,97725,Tatyana Pyurova,F,26,192,67,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Kazakhstan,KAZ,Kazakhstan,133729,Irina Zaitseva,F,25,185,66,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Kazakhstan,KAZ,Kazakhstan,134884,Nataliya Gennadyevna Zhukova (Rykova-),F,28,184,70,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Poland,POL,Poland,7682,Anna Baraska (-Werbliska),F,24,178,66,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Poland,POL,Poland,9308,Agnieszka Bednarek (-Kasza),F,22,185,70,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Poland,POL,Poland,37963,"Katarzyna Karolina Gajga (Biel-, -Anio)",F,26,190,85,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Poland,POL,Poland,40779,Magorzata Glinka-Mogentale,F,29,190,84,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Poland,POL,Poland,56552,Joanna Marika Kaczor,F,23,188,64,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Poland,POL,Poland,69850,Maria Liktoras,F,33,191,73,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Poland,POL,Poland,95618,Anna Podolec (-Miros),F,22,193,71,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Poland,POL,Poland,102667,Milena Maria Rosner,F,28,179,67,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Poland,POL,Poland,104167,"Milena Maria Sadurek (-Mikoajczyk, -Radecka)",F,23,177,65,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Poland,POL,Poland,111749,Katarzyna Skorupa,F,23,182,69,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Poland,POL,Poland,111777,Katarzyna Ewa Skowroska (-Dolata),F,25,189,75,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Poland,POL,Poland,134348,Mariola Katarzyna Zenik (Barbachowska-),F,26,174,64,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Russia,RUS,Russia,1753,Marina Sergeyevna Akulova,F,22,181,70,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Russia,RUS,Russia,2745,Nataliya Adamovna Alimova (-Trandenkova),F,29,192,78,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Russia,RUS,Russia,5353,Yevgeniya Viktorovna Artamonova-Estes,F,33,191,75,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Russia,RUS,Russia,13577,Mariya Vladimirovna Borodakova-Borisenko,F,22,190,80,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Russia,RUS,Russia,34216,Olga Aleksandrovna Fateyeva,F,24,190,72,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Russia,RUS,Russia,38255,Yekaterina Aleksandrovna Gamova,F,27,202,80,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Russia,RUS,Russia,40970,"Yelena Mikhaylovna ""Lena"" Godina",F,30,196,72,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Russia,RUS,Russia,56506,Yekaterina Vladimirovna Kabeshova (-Ulanova),F,22,172,61,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Russia,RUS,Russia,78915,Yuliya Viktorovna Merkulova,F,24,202,75,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Russia,RUS,Russia,91978,Aleksandra Arkadyevna Pasynkova,F,21,190,75,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Russia,RUS,Russia,109637,Marina Igorevna Sheshenina,F,23,181,62,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Russia,RUS,Russia,112817,Lyubov Vladimirovna Sokolova-Shashkova (-Kl),F,30,190,74,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Serbia,SRB,Serbia,14580,Jovana Brakoevi-Kancian,F,20,196,82,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Serbia,SRB,Serbia,19217,Suzana ebi,F,23,167,60,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Serbia,SRB,Serbia,21705,Vesna itakovi-urisi,F,29,187,75,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Serbia,SRB,Serbia,28018,Ivana erisilo (Stankovi-),F,24,188,68,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Serbia,SRB,Serbia,64295,Nataa Krsmanovi,F,23,188,73,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Serbia,SRB,Serbia,73949,Sanja Malagurski,F,18,191,77,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Serbia,SRB,Serbia,81230,Briitka Molnar,F,23,182,66,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Serbia,SRB,Serbia,86268,Jelena Nikoli,F,26,194,79,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Serbia,SRB,Serbia,88185,Maja Ognjenovi,F,24,183,67,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Serbia,SRB,Serbia,125792,Stefana Veljkovi,F,18,190,76,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Serbia,SRB,Serbia,126200,Jovana Vesovi,F,21,182,68,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,USA,USA,United States,1313,Robyn Mokihana Ah Mow-Santos,F,32,172,67,Volleyball,Volleyball Women's Volleyball,Silver
2008,Summer,Beijing,USA,USA,United States,10390,Lindsey Napela Berg,F,28,173,77,Volleyball,Volleyball Women's Volleyball,Silver
2008,Summer,Beijing,USA,USA,United States,14284,Heather Erin Bown,F,29,188,90,Volleyball,Volleyball Women's Volleyball,Silver
2008,Summer,Beijing,USA,USA,United States,25716,Nicole Marie Davis,F,26,167,66,Volleyball,Volleyball Women's Volleyball,Silver
2008,Summer,Beijing,USA,USA,United States,40714,"Kimberly Marie ""Kim"" Glass",F,23,190,75,Volleyball,Volleyball Women's Volleyball,Silver
2008,Summer,Beijing,USA,USA,United States,45560,Tayyiba Mumtaz Haneef-Park,F,29,200,82,Volleyball,Volleyball Women's Volleyball,Silver
2008,Summer,Beijing,USA,USA,United States,55547,Jennifer Claire Joines (-Tamas),F,25,191,82,Volleyball,Volleyball Women's Volleyball,Silver
2008,Summer,Beijing,USA,USA,United States,86650,Ogonna Nneka Nnamani,F,25,185,80,Volleyball,Volleyball Women's Volleyball,Silver
2008,Summer,Beijing,USA,USA,United States,108033,Danielle Raquel Scott-Arruda,F,35,188,85,Volleyball,Volleyball Women's Volleyball,Silver
2008,Summer,Beijing,USA,USA,United States,117216,Stacy Denise Sykora,F,31,176,61,Volleyball,Volleyball Women's Volleyball,Silver
2008,Summer,Beijing,USA,USA,United States,120849,Logan Maile Lei Tom,F,27,186,77,Volleyball,Volleyball Women's Volleyball,Silver
2008,Summer,Beijing,USA,USA,United States,130752,Kim Marie Willoughby,F,27,178,75,Volleyball,Volleyball Women's Volleyball,Silver
2008,Summer,Beijing,Venezuela,VEN,Venezuela,725,Roslandy del Valle Acosta Alvarado,F,16,190,62,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Venezuela,VEN,Venezuela,4040,Jayce Josefina Andrade Andrade,F,24,188,72,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Venezuela,VEN,Venezuela,12120,Aleoscar Ruseth Blanco Iriarte,F,21,189,75,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Venezuela,VEN,Venezuela,35933,Shirley Margarita Florian Daz,F,17,191,67,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Venezuela,VEN,Venezuela,36644,Genesis del Carmen Franchesco Machado,F,18,174,58,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Venezuela,VEN,Venezuela,40795,Desiree Guillermina Glod John,F,25,176,64,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Venezuela,VEN,Venezuela,92446,Yessica Mara Paz Hidalgo,F,18,192,72,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Venezuela,VEN,Venezuela,93371,Mara Jos Prez Gonzlez,F,20,188,69,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Venezuela,VEN,Venezuela,97897,Krizia Gheraldine Quijada Teran,F,20,179,65,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Venezuela,VEN,Venezuela,123984,Mara Alejandra Valero Balaguer,F,16,165,60,Volleyball,Volleyball Women's Volleyball,
2008,Summer,Beijing,Venezuela,VEN,Venezuela,126626,Amarylis Eloina Villar Mayora,F,24,178,70,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Algeria,ALG,Algeria,249,Mouni Abderrahim,F,26,173,60,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Algeria,ALG,Algeria,685,Dallal Merwa Achour,F,17,176,45,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Algeria,ALG,Algeria,1514,Tassadit Assou,F,23,184,80,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Algeria,ALG,Algeria,10210,Zohra Bensalem,F,22,178,56,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Algeria,ALG,Algeria,14014,Safia Boukhima,F,21,176,64,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Algeria,ALG,Algeria,14123,Celia Bourihane,F,17,177,60,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Algeria,ALG,Algeria,45372,Salima Hammouche,F,28,165,45,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Algeria,ALG,Algeria,47642,Sehryne Hennaoui,F,24,172,69,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Algeria,ALG,Algeria,59125,Amel Khamtache,F,31,181,55,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Algeria,ALG,Algeria,74593,Nawal Mansouri,F,26,174,64,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Algeria,ALG,Algeria,90117,Lydia Oulmou,F,26,186,74,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Brazil,BRA,Brazil,925,Adenzia Aparecida Ferreira da Silva,F,25,187,65,Volleyball,Volleyball Women's Volleyball,Gold
2012,Summer,London,Brazil,BRA,Brazil,33630,"Fabiana ""Fabi"" Alvim de Oliveira",F,32,169,59,Volleyball,Volleyball Women's Volleyball,Gold
2012,Summer,London,Brazil,BRA,Brazil,33638,Fabiana Marcelino Claudino,F,27,193,76,Volleyball,Volleyball Women's Volleyball,Gold
2012,Summer,London,Brazil,BRA,Brazil,34900,"Fernanda ""Fernandinha"" Ferreira",F,32,172,66,Volleyball,Volleyball Women's Volleyball,Gold
2012,Summer,London,Brazil,BRA,Brazil,38457,Fernanda Garay Rodrigues,F,26,181,75,Volleyball,Volleyball Women's Volleyball,Gold
2012,Summer,London,Brazil,BRA,Brazil,53867,"Jaqueline Maria ""Jaque"" Pereira de Carvalho Endres",F,28,186,71,Volleyball,Volleyball Women's Volleyball,Gold
2012,Summer,London,Brazil,BRA,Brazil,70353,"Danielle ""Dani"" Rodrigues Lins",F,27,183,71,Volleyball,Volleyball Women's Volleyball,Gold
2012,Summer,London,Brazil,BRA,Brazil,84677,Natlia Zlio Pereira,F,23,184,76,Volleyball,Volleyball Women's Volleyball,Gold
2012,Summer,London,Brazil,BRA,Brazil,92177,Paula Renata Marques Pequeno,F,30,184,74,Volleyball,Volleyball Women's Volleyball,Gold
2012,Summer,London,Brazil,BRA,Brazil,109482,Sheilla Tavares de Castro Blassioli,F,29,185,65,Volleyball,Volleyball Women's Volleyball,Gold
2012,Summer,London,Brazil,BRA,Brazil,118390,Tandara Caixeta,F,23,184,87,Volleyball,Volleyball Women's Volleyball,Gold
2012,Summer,London,Brazil,BRA,Brazil,119466,Thasa Daher de Menezes,F,25,196,75,Volleyball,Volleyball Women's Volleyball,Gold
2012,Summer,London,China,CHN,China,21356,Chu Jinling,F,27,186,75,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,China,CHN,China,50923,Hui Ruoqi,F,21,192,78,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,China,CHN,China,72760,Ma Yunwen,F,25,189,76,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,China,CHN,China,79299,Mi Yang,F,23,180,70,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,China,CHN,China,109205,Shan Danna,F,20,168,60,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,China,CHN,China,128628,Wang Yimei,F,24,190,90,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,China,CHN,China,129294,Wei Qiuyue,F,23,182,65,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,China,CHN,China,132103,Xu Yunli,F,24,195,75,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,China,CHN,China,132518,Yang Junjing,F,23,190,70,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,China,CHN,China,134335,Zeng Chunlei,F,22,186,77,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,China,CHN,China,134497,Zhang Lei,F,27,181,71,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,China,CHN,China,134563,Zhang Xian,F,27,167,57,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Dominican Republic,DOM,Dominican Republic,5043,Cndida Estefany Arias Prez,F,20,194,68,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Dominican Republic,DOM,Dominican Republic,17163,Milagros Cabral de la Cruz,F,33,185,63,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Dominican Republic,DOM,Dominican Republic,18944,Brenda Castillo,F,20,167,55,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Dominican Republic,DOM,Dominican Republic,26251,Bethania de la Cruz de Pea,F,25,188,70,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Dominican Republic,DOM,Dominican Republic,31305,Karla Miguelina Echenique Medina,F,26,180,65,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Dominican Republic,DOM,Dominican Republic,33486,Lisvel Elisa Eve Mejia (-Castillo),F,20,194,70,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Dominican Republic,DOM,Dominican Republic,74242,Gina Altagracia Mambr Casilla,F,26,182,65,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Dominican Republic,DOM,Dominican Republic,75455,Niverka Dharlenis Marte Frica,F,21,178,71,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Dominican Republic,DOM,Dominican Republic,87348,Sidarka Nez de Los Milagros,F,28,180,62,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Dominican Republic,DOM,Dominican Republic,101140,Prisilla Altagracia Rivera Brens,F,27,186,70,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Dominican Republic,DOM,Dominican Republic,102400,Cindy Carolina Rondn Martnez,F,23,186,61,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Dominican Republic,DOM,Dominican Republic,125275,Annerys Victoria Vargas Valdez,F,30,196,70,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Italy,ITA,Italy,5299,Valentina Arrighetti,F,27,185,72,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Italy,ITA,Italy,7708,Jenny Barazza,F,31,188,77,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Italy,ITA,Italy,13735,Caterina Chiara Bosetti,F,18,179,59,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Italy,ITA,Italy,13736,Lucia Bosetti,F,23,175,65,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Italy,ITA,Italy,23318,Carolina del Pilar Costagrande,F,31,188,80,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Italy,ITA,Italy,23863,Paola Croce,F,34,167,52,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Italy,ITA,Italy,26115,Monica De Gennaro,F,25,174,67,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Italy,ITA,Italy,27113,Antonella Del Core,F,31,180,75,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Italy,ITA,Italy,40460,Simona Gioli,F,34,185,70,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Italy,ITA,Italy,70885,Eleonora Lo Bianco,F,32,171,67,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Italy,ITA,Italy,94586,Francesca Piccinini,F,33,184,71,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Italy,ITA,Italy,102401,Giulia Rondon,F,24,189,74,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Japan,JPN,Japan,4801,Erika Araki,F,27,186,78,Volleyball,Volleyball Women's Volleyball,Bronze
2012,Summer,London,Japan,JPN,Japan,31216,Yukiko Ebata,F,22,176,70,Volleyball,Volleyball Women's Volleyball,Bronze
2012,Summer,London,Japan,JPN,Japan,52196,Kaori Inoue,F,29,182,59,Volleyball,Volleyball Women's Volleyball,Bronze
2012,Summer,London,Japan,JPN,Japan,57267,Maiko Kano,F,24,185,72,Volleyball,Volleyball Women's Volleyball,Bronze
2012,Summer,London,Japan,JPN,Japan,60420,Saori Kimura,F,25,185,65,Volleyball,Volleyball Women's Volleyball,Bronze
2012,Summer,London,Japan,JPN,Japan,84292,Hitomi Nakamichi,F,26,159,53,Volleyball,Volleyball Women's Volleyball,Bronze
2012,Summer,London,Japan,JPN,Japan,89968,Ai Otomo-Yamamoto,F,30,184,68,Volleyball,Volleyball Women's Volleyball,Bronze
2012,Summer,London,Japan,JPN,Japan,104550,Saori Sakoda,F,24,175,63,Volleyball,Volleyball Women's Volleyball,Bronze
2012,Summer,London,Japan,JPN,Japan,105504,Yuko Sano,F,32,159,53,Volleyball,Volleyball Women's Volleyball,Bronze
2012,Summer,London,Japan,JPN,Japan,109831,Risa Shinnabe,F,22,173,66,Volleyball,Volleyball Women's Volleyball,Bronze
2012,Summer,London,Japan,JPN,Japan,118036,Yoshie Takeshita (-Egusa),F,34,159,53,Volleyball,Volleyball Women's Volleyball,Bronze
2012,Summer,London,Japan,JPN,Japan,132285,Mai Yamaguchi,F,29,176,62,Volleyball,Volleyball Women's Volleyball,Bronze
2012,Summer,London,Russia,RUS,Russia,5353,Yevgeniya Viktorovna Artamonova-Estes,F,37,191,75,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Russia,RUS,Russia,13577,Mariya Vladimirovna Borodakova-Borisenko,F,26,190,80,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Russia,RUS,Russia,38255,Yekaterina Aleksandrovna Gamova,F,31,202,80,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Russia,RUS,Russia,41393,Nataliya Olegovna Goncharova-Obmochayeva,F,23,194,75,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Russia,RUS,Russia,56506,Yekaterina Vladimirovna Kabeshova (-Ulanova),F,25,172,61,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Russia,RUS,Russia,62982,Tatyana Sergeyevna Kosheleva,F,23,191,67,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Russia,RUS,Russia,64442,Svetlana Valentinovna Kryuchkova,F,27,174,63,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Russia,RUS,Russia,76476,Anna Anatolyevna Matiyenko (Levchenko-),F,31,182,68,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Russia,RUS,Russia,78915,Yuliya Viktorovna Merkulova,F,28,202,75,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Russia,RUS,Russia,93228,Mariya Nikolayevna Perepyolkina (Duskryadchenko-),F,28,187,72,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Russia,RUS,Russia,112817,Lyubov Vladimirovna Sokolova-Shashkova (-Kl),F,34,190,74,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Russia,RUS,Russia,114458,Yevgeniya Aleksandrovna Startseva,F,23,185,63,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Serbia,SRB,Serbia,12040,Jelena Blagojevi,F,23,181,70,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Serbia,SRB,Serbia,14580,Jovana Brakoevi-Kancian,F,24,196,82,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Serbia,SRB,Serbia,19217,Suzana ebi,F,27,167,60,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Serbia,SRB,Serbia,28018,Ivana erisilo (Stankovi-),F,28,188,68,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Serbia,SRB,Serbia,64295,Nataa Krsmanovi,F,27,188,73,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Serbia,SRB,Serbia,79561,Brankica Mihajlovi,F,21,190,83,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Serbia,SRB,Serbia,88185,Maja Ognjenovi,F,27,183,67,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Serbia,SRB,Serbia,98982,Milena Rai,F,21,191,72,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Serbia,SRB,Serbia,114446,Sanja Starovi,F,29,195,89,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Serbia,SRB,Serbia,125792,Stefana Veljkovi,F,22,190,76,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Serbia,SRB,Serbia,126200,Jovana Vesovi,F,25,182,68,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,Serbia,SRB,Serbia,135132,Bojana ivkovi,F,24,186,72,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,South Korea,KOR,South Korea,44423,Ha Jun-Im,F,22,189,74,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,South Korea,KOR,South Korea,45484,Han Song-I,F,27,186,65,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,South Korea,KOR,South Korea,45497,Han Yu-Mi,F,30,180,65,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,South Korea,KOR,South Korea,51402,Hwang Yeon-Ju,F,25,177,63,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,South Korea,KOR,South Korea,51959,Im Hyo-Suk,F,30,178,79,Volleyball,Volleyball Women's Volleyball,
2012,Summer,London,South Korea,KOR,South Korea,54513,Jeong Dae-Yeong,F,30,183,68,Volleyball,Volleyball Women's Volleyball,
